major_code,major_name,major_group_name,admission_record_count,first_year,last_year
7840106,Quản lý hàng hải,Dịch vụ vận tải,16,2019,2021
7840106,Điều khiển tàu biển,Dịch vụ vận tải,28,2018,2021
784010604A,Khoa học hàng hải (chuyên ngành Quản lý hàng hải) - Chương trình tiên tiến,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
784010606,Khoa học hàng hải (chuyên ngành Điều khiển và quản lý tàu biển),Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
784010607,Khoa học hàng hải (chuyên ngành Khai thác máy tàu thủy và quản lý kỹ thuật),Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
784010609A,Khoa học hàng hải (chuyên ngành Quản lý cảng và logistics) - Chương trình tiên tiến,Hàng hải - Thủy lợi - Thời tiết,4,2024,2024
7840110,Quản lý và vận hành hạ tầng,Dịch vụ vận tải,26,2018,2023
7840110V,Quản lý và vận hành hạ tầng (đào tạo bằng tiếng Việt),Xây dựng - Kiến trúc - Giao thông,4,2024,2024
7840161,Khoa học hàng hải,Dịch vụ vận tải,6,2018,2018
7850101,Quán lý tài nguyên và môi trường,Tài nguyên - Môi trường,4,2024,2024
7850101,Quản lí tài nguyên & môi trường,Tài nguyên - Môi trường,4,2024,2024
7850101,Quản lí tài nguyên và môi trường,Môi trường và bảo vệ môi trường,12,2019,2021
7850101,Quản lý Tài nguyên môi trường,Môi trường và bảo vệ môi trường,10,2018,2019
7850101,Quản lý Tài nguyên và Môi trường,Tài nguyên - Môi trường,8,2024,2024
7850101,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,3,2024,2024
7850101,Quản lý tài nguyên môi trường,Môi trường và bảo vệ môi trường,4,2021,2022
7850101,Quản lý tài nguyên môi trường,Tài nguyên - Môi trường,4,2024,2024
7850101,Quản lý tài nguyên và Môi trường,Tài nguyên - Môi trường,8,2024,2024
7850101,Quản lý tài nguyên và môi trường,Môi trường và bảo vệ môi trường,904,2018,2023
7850101,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,100,2024,2024
7850101,Quản lý tài nguyên và môi trường (Chương trình tiên tiến),Tài nguyên - Môi trường,4,2024,2024
7850101PH,Quản lý tài nguyên và Môi trường,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7850102,Kinh tế,Môi trường và bảo vệ môi trường,68,2018,2023
7850102,Kinh tế Tài nguyên thiên nhiên,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7850102,Kinh tế Tài nguyên thiên nhiên,Môi trường và bảo vệ môi trường,40,2020,2023
7850102,Kinh tế tài nguyên thiên nhiên,Kinh tế - Quản trị kinh doanh - Thương Mại,16,2024,2024
7850102,Quản lý tài nguyên thiên nhiên,Môi trường và bảo vệ môi trường,4,2022,2022
7850103,Ngành Quản lý đất đai gồm 02 chuyên ngành: Quán lý đất đai; Kinh tế tài nguyên thiên nhiên.,Tài nguyên - Môi trường,4,2024,2024
7850103,Quản lý đất đai,Tài nguyên - Môi trường,4,2024,2024
7850103,Quản lý đất đai,Môi trường và bảo vệ môi trường,630,2018,2023
7850103,Quản lý đất đai,Tài nguyên - Môi trường,80,2024,2024
7850103,Quản lý đất đai (Chuyên ngành: Quản lý đất đai; Quản lý phát triển đô thị và bất động sán),Tài nguyên - Môi trường,4,2024,2024
7850103PH,Quản lý đất đai,Tài nguyên - Môi trường,4,2024,2024
7850104,Du lịch,Môi trường và bảo vệ môi trường,4,2019,2019
7850104,Du lịch sinh thái,Du lịch-Khách sạn,4,2024,2024
7850104,Du lịch sinh thái,Môi trường và bảo vệ môi trường,28,2020,2023
7850104,"Quản lý an toàn, sức khỏe và môi trường",Môi trường và bảo vệ môi trường,24,2018,2023
7850105,"Quản lý an toàn, sức khỏe và môi trường",Tài nguyên - Môi trường,4,2024,2024
7850106,Quản lý tài nguyên thiên nhiên,Môi trường và bảo vệ môi trường,8,2023,2023
7850106,Quản lý tài nguyên thiên nhiên,Tài nguyên - Môi trường,4,2024,2024
7850195,Quản lý tổng hợp tài nguyên nước,Môi trường và bảo vệ môi trường,16,2018,2021
7850195,Quản lý tổng hợp tài nguyên nước,Tài nguyên - Môi trường,4,2024,2024
7850196,Quản lý tài nguyên khoáng sản,Môi trường và bảo vệ môi trường,16,2018,2021
7850197,Quản lý tài nguyên và môi trường,Môi trường và bảo vệ môi trường,16,2018,2021
7850197,Quản lý tài nguyên và môi trường biển đảo,Tài nguyên - Môi trường,4,2024,2024
7850198,Quản lý tài nguyên nước,Môi trường và bảo vệ môi trường,20,2018,2021
7850198,Quản lý tài nguyên nước,Tài nguyên - Môi trường,4,2024,2024
7850199,Quản lý biển,Môi trường và bảo vệ môi trường,20,2018,2021
7850199,Quản lý biển,Tài nguyên - Môi trường,4,2024,2024
7850201,Bảo hộ lao động,Môi trường và bảo vệ môi trường,55,2018,2023
7850201,Bảo hộ lao động,Tài nguyên - Môi trường,11,2024,2024
7850202,"An toàn, Vệ sinh lao động",Môi trường và bảo vệ môi trường,4,2023,2023
7850202,"An toàn, Vệ sinh lao động",Tài nguyên - Môi trường,4,2024,2024
7850202,Bảo hộ lao động,Môi trường và bảo vệ môi trường,13,2022,2023
7859002,Tài nguyên và du lịch sinh thái,Du lịch-Khách sạn,4,2024,2024
7859002,Tài nguyên và du lịch sinh thái,Môi trường và bảo vệ môi trường,50,2020,2023
7859002G,Tài nguyên và du lịch sinh thái,Du lịch-Khách sạn,4,2024,2024
7859007,Cảnh quan và kỹ thuật hoa viên,Môi trường và bảo vệ môi trường,16,2020,2023
7859007,Cảnh quan và kỹ thuật hoa viên,Xây dựng - Kiến trúc - Giao thông,4,2024,2024
7860100,Gửi đào tạo ngoài ngành,"An ninh, Quốc phòng",4,2018,2018
7860100,Gửi đào tạo ngành Y,"An ninh, Quốc phòng",5,2019,2021
7860100,Gửi đào tạo ngành y (nam),"An ninh, Quốc phòng",1,2018,2018
7860100,Nghiệp vụ An ninh,"An ninh, Quốc phòng",107,2018,2022
7860100,Nghiệp vụ An ninh,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7860100,Nghiệp vụ cảnh sát,"An ninh, Quốc phòng",63,2018,2022
7860100,Ngành Nghiệp vụ an ninh,Văn hóa - Chính trị - Khoa học Xã hội,4,2024,2024
7860100,Nhóm ngành nghiệp vụ Cảnh sát,Công nghệ thông tin - Tin học,8,2024,2024
7860100,Y khoa,"An ninh, Quốc phòng",2,2022,2022
7860100,Điều tra trinh sát,"An ninh, Quốc phòng",6,2018,2018
7860113,Công an,"An ninh, Quốc phòng",16,2018,2018
7860113,Hệ dân sự,"An ninh, Quốc phòng",4,2018,2018
7860113,"Phòng cháy chữa cháy và cứu nạn, cứu hộ","An ninh, Quốc phòng",19,2019,2022
7860113,"Phòng cháy chữa cháy và cứu nạn, cứu hộ",Nhân sự - Hành chính,2,2024,2024
7860114,Ngành An ninh mạng và phòng chống tội phạm công nghệ cao,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
7860201,Chỉ huy tham mưu Lục quân,Công an - Quân đội,2,2024,2024
7860201,Chỉ huy tham mưu lục quân,"An ninh, Quốc phòng",70,2018,2023
7860201,Ngành Chỉ huy tham mưu Lục quân,Công an - Quân đội,2,2024,2024
7860202,Chỉ huy tham mưu Hải quân,"An ninh, Quốc phòng",27,2018,2023
7860202,Chỉ huy tham mưu Hải quân,Công an - Quân đội,2,2024,2024
7860203,Chỉ huy tham mưu Không quân,"An ninh, Quốc phòng",12,2018,2023
7860203,Chỉ huy tham mưu không quân (Phi công quân sự),Công an - Quân đội,2,2024,2024
7860205,Chỉ huy tham mưu Pháo binh,"An ninh, Quốc phòng",26,2018,2023
7860205,Ngành Chỉ huy tham mưu Pháo binh,Công an - Quân đội,2,2024,2024
7860206,Chỉ huy tham mưu Tăng - Thiết giáp,"An ninh, Quốc phòng",26,2018,2023
7860206,Ngành Chỉ huy tham mưu Tăng Thiết giáp,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
7860207,Chỉ huy tham mưu Đặc công,"An ninh, Quốc phòng",24,2018,2023
7860207,Ngành Chỉ huy tham mưu Đặc công,Công an - Quân đội,2,2024,2024
7860210,Thí sinh Nam Quân khu 4 (Quảng Trị và TT-Huế),Công nghệ sinh - Hóa,1,2024,2024
7860214,Biên phòng,"An ninh, Quốc phòng",58,2018,2023
7860214,Ngành Biên phòng,Công an - Quân đội,2,2024,2024
7860218,Hậu cần quân sự,"An ninh, Quốc phòng",29,2018,2023
7860218,Hậu cần quân sự,Công an - Quân đội,2,2024,2024
7860218,Thí sinh Nam miền Bắc,"An ninh, Quốc phòng",4,2023,2023
7860218,Thí sinh Nam miền Nam,"An ninh, Quốc phòng",2,2023,2023
7860220,Chỉ huy tham mưu thông tin,"An ninh, Quốc phòng",78,2018,2023
7860220,Chỉ huy tham mưu thông tin - Thí sinh Nam miền Bắc,Công an - Quân đội,1,2024,2024
7860220,Thí sinh Nam miền Bắc,"An ninh, Quốc phòng",2,2018,2018
7860220,Thí sinh Nam miền Nam,"An ninh, Quốc phòng",2,2018,2018
7860220,Đào tạo kỹ sư quân sự,Công an - Quân đội,2,2024,2024
7860221,Chỉ huy tham mưu thông tin,"An ninh, Quốc phòng",24,2019,2023
7860221,Ngành Chỉ huy tham mưu thông tin,Công an - Quân đội,2,2024,2024
7860221,Thí sinh Nam miền Bắc,"An ninh, Quốc phòng",2,2018,2018
7860221,Thí sinh Nam miền Nam,"An ninh, Quốc phòng",2,2018,2018
7860226,"Chỉ huy Tham mưu Phòng không, Không quân và Tác chiến điện tử",Công an - Quân đội,2,2024,2024
7860226,Chỉ huy kỹ thuật Phòng không,"An ninh, Quốc phòng",22,2019,2023
7860226,Chỉ huy tham mưu Phòng không-không quân,"An ninh, Quốc phòng",4,2018,2018
7860228,Chỉ huy kỹ thuật Công binh,"An ninh, Quốc phòng",22,2019,2023
7860228,Ngành Chỉ huy kỹ thuật Công binh,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
7860228,Thí sinh Nam miền Bắc,"An ninh, Quốc phòng",2,2018,2018
7860228,Thí sinh Nam miền Nam,"An ninh, Quốc phòng",2,2018,2018
7860229,Chỉ huy kỹ thuật Hoá học,"An ninh, Quốc phòng",20,2019,2023
7860229,Ngành Chỉ huy Kỹ thuật hóa học,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
7860229,Thí sinh Nam miền Bắc,"An ninh, Quốc phòng",2,2018,2018
7860229,Thí sinh Nam miền Nam,"An ninh, Quốc phòng",2,2018,2018
7860231,Trinh sát kỹ thuật,"An ninh, Quốc phòng",24,2019,2023
7860231,Trinh sát kỹ thuật,Công an - Quân đội,2,2024,2024
7860231,Điều tra Trinh sát Kỹ thuật,"An ninh, Quốc phòng",4,2018,2018
7900101,Quản trị Doanh nghiệp và Công nghệ,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7900101,Quản trị doanh nghiệp và công nghệ,Khác,28,2019,2023
7900102,Marketing và Truyền thông,Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
7900102,Marketing và Truyền thông,Khác,16,2020,2023
7900103,Quản trị Nhân lực và Nhân tài,Nhân sự - Hành chính,4,2024,2024
7900103,Quản trị nhân lực,Kinh doanh và quản lý,12,2021,2023
7900189,Quản trị mạng và An ninh mạng,Máy tính và công nghệ thông tin,4,2021,2021
7900189,Quản trị và An ninh,Khác,8,2022,2023
7900189,Quản trị và An ninh,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7900204,Quản trị đô thị thông minh và bền vững,Kiến trúc và xây dựng,12,2022,2023
7900204,Quản trị đô thị thông minh và bền vững,Xây dựng - Kiến trúc - Giao thông,6,2024,2024
7900205,Quản lý tài nguyên di sản,Kinh doanh và quản lý,1,2023,2023
7900205,Quản trị tài nguyên di sản,Tài nguyên - Môi trường,6,2024,2024
7903124,Kinh tế,Khoa học xã hội và hành vi,16,2019,2023
7903124,Kinh tế - Tài chính,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7903124,Song ngành Kinh tế - Tài chính,Khác,28,2018,2023
7903124,Song ngành Kinh tế - Tài chính (CT tiên tiến),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7904492,Khoa học & Quản lý môi trường,Khác,29,2018,2022
7904492,Khoa học và quản lý môi trường (Chương trình tiên tiến),Công nghệ thông tin - Tin học,4,2024,2024
7905206,Điện tử viễn thông,Kỹ thuật,14,2018,2022
7905218,Kỹ thuật cơ khí - Chương trình tiên tiến,Ô tô - Cơ khí - Chế tạo,4,2024,2024
7905228,Kỹ thuật điện,Kỹ thuật,24,2019,2023
7905228,Kỹ thuật điện - Chương trình tiên tiến,Điện lạnh - Điện tử - Điện - Tự động hóa,4,2024,2024
7905419,Công nghệ thực phẩm,Sản xuất và chế biến,64,2018,2022
7905419,Công nghệ thực phẩm (Chương trình tiên tiến),Công nghệ thông tin - Tin học,4,2024,2024
7906425,Kinh tế,"Nông, lâm nghiệp và thủy sản",20,2018,2020
7906425,Kinh tế nông nghiệp,"Nông, lâm nghiệp và thủy sản",13,2021,2022
7906425,Kinh tế nông nghiệp (Chương trình tiên tiến),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
7908532,Quản lý tài nguyên thiên nhiên,Môi trường và bảo vệ môi trường,24,2019,2021
801,Xuất bản,Báo chí và thông tin,24,2019,2023
801,"Xuất bản, chuyên ngành Biên tập xuất bản",Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
802,Xuất bản,Báo chí và thông tin,24,2019,2023
802,"Xuất bản, chuyên ngành Xuất bản điện tử",Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
A403,Quản lý kinh doanh & Marketing,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
A403,Quản lý kinh doanh và marketing,Kinh doanh và quản lý,4,2022,2022
A404,Quản lý kinh doanh TMĐT,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
A408,Kinh tế,Khoa học xã hội và hành vi,4,2022,2022
A408,Kinh tế Hàng hải,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
A409,Kinh doanh quốc tế & Logistics,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
A409,Kinh doanh quốc tế và logistics,Kinh doanh và quản lý,4,2022,2022
ACT01,Kế toán,Kinh doanh và quản lý,9,2023,2023
ACT01,Kế toán (Chương trình Chất lượng cao),Kế toán - Kiểm toán,4,2024,2024
ACT02,Kế toán,Kinh doanh và quản lý,17,2023,2023
ACT02,Kế toán,Kế toán - Kiểm toán,12,2024,2024
ACT03,Kế toán,Kinh doanh và quản lý,9,2023,2023
ACT03,"Kế toán (Liên kết với ĐH Sunderland, Anh quốc. Cấp song bằng)",Kế toán - Kiểm toán,4,2024,2024
ACT04,Kiểm toán,Kế toán - Kiểm toán,4,2024,2024
ASA,Cử nhân ISB ASEAN Co-op,Nhân sự - Hành chính,4,2024,2024
BA,Quản trị Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
BANK01,Ngân hàng,Kinh doanh và quản lý,9,2023,2023
BANK01,Ngân hàng (Chương trình Chất lượng cao),Tài chính - Ngân hàng - Bảo hiểm,4,2024,2024
BANK02,Ngân hàng,Kinh doanh và quản lý,17,2023,2023
BANK02,Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,12,2024,2024
BANK03,Ngân hàng,Kinh doanh và quản lý,9,2023,2023
BANK03,Ngân hàng số,Tài chính - Ngân hàng - Bảo hiểm,4,2024,2024
BANK04,Ngân hàng,Kinh doanh và quản lý,5,2023,2023
BANK04,Tài chính,Kinh doanh và quản lý,4,2023,2023
BANK04,"Tài chính-Ngân hàng (Liên kết với ĐH Sunderland, Anh quốc. Cấp song bằng)",Tài chính - Ngân hàng - Bảo hiểm,4,2024,2024
BANK05,Ngân hàng,Kinh doanh và quản lý,9,2023,2023
BANK05,"Ngân hàng và Tài chính quốc té (Liên kết với ĐH Coventry, Anh quốc. Cấp song bằng)",Tài chính - Ngân hàng - Bảo hiểm,4,2024,2024
BANK06,Ngân hàng và Tài chính quốc tế (Chương trình Chất lượng cao),Tài chính - Ngân hàng - Bảo hiểm,4,2024,2024
BF-E12,Kỹ thuật Thực phẩm,Sản xuất và chế biến,13,2019,2023
BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),Công nghệ chế biến thực phẩm,3,2024,2024
BF-E12Y,Kỹ thuật Thực phẩm,Sản xuất và chế biến,3,2022,2022
BF-E19,Kỹ thuật Sinh học,Khoa học sự sống,4,2023,2023
BF-E19,Kỹ thuật sinh học (CT tiên tiến),Công nghệ sinh - Hóa,3,2024,2024
BF1,Kỹ thuật Sinh học,Công nghệ sinh - Hóa,3,2024,2024
BF1,Kỹ thuật Sinh học,Khoa học sự sống,16,2018,2023
BF1Y,Kỹ thuật Sinh học,Khoa học sự sống,3,2022,2022
BF2,Kỹ thuật Thực phẩm,Công nghệ chế biến thực phẩm,3,2024,2024
BF2,Kỹ thuật Thực phẩm,Sản xuất và chế biến,16,2018,2023
BF2Y,Kỹ thuật Thực phẩm,Sản xuất và chế biến,3,2022,2022
BI01,Công nghệ sinh học,Công nghệ sinh - Hóa,4,2024,2024
BIO1,Công nghệ sinh học,Khoa học sự sống,24,2020,2023
BUS01,Quản trị kinh doanh,Kinh doanh và quản lý,9,2023,2023
BUS01,Quản trị kinh doanh (Chương trình Chất lượng cao),Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
BUS02,Quản trị kinh doanh,Kinh doanh và quản lý,9,2023,2023
BUS02,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
BUS03,Quản trị du lịch,Du lịch-Khách sạn,4,2024,2024
